transaction_id,vendor_id,gross_revenue,platform_fee_percentage,variable_tax_percentage,platform_fee_amount,tax_amount,net_payout
TXN-12373,VND-36,3448.92,5.0,15.0,172.45,517.34,2759.13
TXN-12374,VND-30,4214.72,7.5,20.0,316.1,842.94,3055.68
TXN-12375,VND-18,2103.5,7.5,15.0,157.76,315.52,1630.22
TXN-12376,VND-02,3850.91,5.0,10.0,192.55,385.09,3273.27
TXN-12377,VND-49,250.52,2.5,20.0,6.26,50.1,194.16
TXN-12378,VND-13,658.41,5.0,10.0,32.92,65.84,559.65
TXN-12379,VND-04,1055.2,2.5,20.0,26.38,211.04,817.78
TXN-12380,VND-26,2039.66,7.5,15.0,152.97,305.95,1580.74
TXN-12381,VND-25,4236.44,5.0,20.0,211.82,847.29,3177.33
TXN-12382,VND-30,1764.02,5.0,10.0,88.2,176.4,1499.42
TXN-12383,VND-11,3290.37,7.5,10.0,246.78,329.04,2714.55
TXN-12384,VND-07,3561.11,2.5,10.0,89.03,356.11,3115.97
TXN-12385,VND-31,2951.6,5.0,10.0,147.58,295.16,2508.86
TXN-12386,VND-44,1818.35,5.0,15.0,90.92,272.75,1454.68
TXN-12387,VND-10,2906.41,2.5,10.0,72.66,290.64,2543.11
TXN-12388,VND-39,1744.21,5.0,15.0,87.21,261.63,1395.37
TXN-12389,VND-13,465.18,5.0,20.0,23.26,93.04,348.88
TXN-12390,VND-31,4964.38,7.5,10.0,372.33,496.44,4095.61
TXN-12391,VND-07,679.55,2.5,20.0,16.99,135.91,526.65
TXN-12392,VND-49,408.12,5.0,20.0,20.41,81.62,306.09
TXN-12393,VND-42,4398.73,5.0,15.0,219.94,659.81,3518.98
TXN-12394,VND-42,1544.08,7.5,10.0,115.81,154.41,1273.86
TXN-12395,VND-36,3268.97,5.0,15.0,163.45,490.35,2615.17
TXN-12396,VND-20,1678.58,7.5,10.0,125.89,167.86,1384.83
TXN-12397,VND-04,1987.7,5.0,20.0,99.38,397.54,1490.78
TXN-12398,VND-07,1347.46,7.5,15.0,101.06,202.12,1044.28
TXN-12399,VND-01,1748.07,2.5,10.0,43.7,174.81,1529.56
TXN-12400,VND-44,2082.97,2.5,20.0,52.07,416.59,1614.31
TXN-12401,VND-45,3616.06,5.0,15.0,180.8,542.41,2892.85
TXN-12402,VND-42,2582.1,5.0,15.0,129.1,387.32,2065.68
TXN-12403,VND-47,4720.65,7.5,15.0,354.05,708.1,3658.5
TXN-12404,VND-13,257.31,7.5,15.0,19.3,38.6,199.41
TXN-12405,VND-22,2540.19,2.5,20.0,63.5,508.04,1968.65
TXN-12406,VND-21,2941.91,5.0,20.0,147.1,588.38,2206.43
TXN-12407,VND-22,4604.98,7.5,20.0,345.37,921.0,3338.61
TXN-12408,VND-28,293.33,2.5,20.0,7.33,58.67,227.33
TXN-12409,VND-09,2888.82,2.5,10.0,72.22,288.88,2527.72
TXN-12410,VND-26,4275.47,7.5,20.0,320.66,855.09,3099.72
TXN-12411,VND-09,1247.54,5.0,15.0,62.38,187.13,998.03
TXN-12412,VND-15,4387.65,2.5,15.0,109.69,658.15,3619.81
TXN-12413,VND-10,144.26,7.5,15.0,10.82,21.64,111.8
TXN-12414,VND-24,3675.65,2.5,15.0,91.89,551.35,3032.41
TXN-12415,VND-42,4668.91,5.0,10.0,233.45,466.89,3968.57
TXN-12416,VND-08,3303.13,7.5,15.0,247.73,495.47,2559.93
TXN-12417,VND-24,2223.19,5.0,15.0,111.16,333.48,1778.55
TXN-12418,VND-16,272.16,5.0,15.0,13.61,40.82,217.73
TXN-12419,VND-49,4604.56,2.5,20.0,115.11,920.91,3568.54
TXN-12420,VND-26,2377.97,5.0,20.0,118.9,475.59,1783.48
TXN-12421,VND-27,193.53,2.5,10.0,4.84,19.35,169.34
TXN-12422,VND-37,3464.61,7.5,10.0,259.85,346.46,2858.3
TXN-12423,VND-04,2435.09,7.5,10.0,182.63,243.51,2008.95
TXN-12424,VND-50,665.51,2.5,15.0,16.64,99.83,549.04
TXN-12425,VND-24,1110.65,2.5,10.0,27.77,111.06,971.82
TXN-12426,VND-19,369.23,2.5,20.0,9.23,73.85,286.15
TXN-12427,VND-36,2892.75,5.0,20.0,144.64,578.55,2169.56
TXN-12428,VND-39,3129.05,7.5,20.0,234.68,625.81,2268.56
TXN-12429,VND-10,2553.42,7.5,15.0,191.51,383.01,1978.9
TXN-12430,VND-25,4094.66,5.0,15.0,204.73,614.2,3275.73
TXN-12431,VND-18,4311.99,2.5,10.0,107.8,431.2,3772.99
TXN-12432,VND-19,3097.34,7.5,10.0,232.3,309.73,2555.31
TXN-12433,VND-36,113.14,5.0,10.0,5.66,11.31,96.17
TXN-12434,VND-10,3491.39,2.5,10.0,87.28,349.14,3054.97
TXN-12435,VND-33,2119.1,7.5,15.0,158.93,317.86,1642.31
TXN-12436,VND-50,2849.51,2.5,20.0,71.24,569.9,2208.37
TXN-12437,VND-05,3262.95,5.0,15.0,163.15,489.44,2610.36
TXN-12438,VND-47,1783.67,7.5,10.0,133.78,178.37,1471.52
TXN-12439,VND-49,4589.64,2.5,15.0,114.74,688.45,3786.45
TXN-12440,VND-35,713.18,2.5,20.0,17.83,142.64,552.71
TXN-12441,VND-44,3373.98,2.5,15.0,84.35,506.1,2783.53
TXN-12442,VND-34,71.58,5.0,20.0,3.58,14.32,53.68
TXN-12443,VND-33,4627.02,2.5,10.0,115.68,462.7,4048.64
TXN-12444,VND-21,606.9,7.5,15.0,45.52,91.04,470.34
TXN-12445,VND-17,519.68,7.5,10.0,38.98,51.97,428.73
TXN-12446,VND-22,1698.39,2.5,10.0,42.46,169.84,1486.09
TXN-12447,VND-48,1899.15,5.0,20.0,94.96,379.83,1424.36
TXN-12448,VND-37,1110.79,7.5,20.0,83.31,222.16,805.32
TXN-12449,VND-15,2946.35,7.5,10.0,220.98,294.64,2430.73
TXN-12450,VND-35,2242.42,7.5,20.0,168.18,448.48,1625.76
TXN-12451,VND-28,219.17,2.5,20.0,5.48,43.83,169.86
TXN-12452,VND-07,1632.28,7.5,10.0,122.42,163.23,1346.63
TXN-12453,VND-32,4061.64,2.5,10.0,101.54,406.16,3553.94
TXN-12454,VND-11,3464.02,2.5,20.0,86.6,692.8,2684.62
TXN-12455,VND-10,3638.11,2.5,10.0,90.95,363.81,3183.35
TXN-12456,VND-09,3505.68,2.5,10.0,87.64,350.57,3067.47
TXN-12457,VND-14,1589.32,2.5,20.0,39.73,317.86,1231.73
TXN-12458,VND-13,543.34,7.5,15.0,40.75,81.5,421.09
TXN-12459,VND-25,1398.71,2.5,15.0,34.97,209.81,1153.93
TXN-12460,VND-02,4167.34,2.5,10.0,104.18,416.73,3646.43
TXN-12461,VND-35,4903.33,2.5,20.0,122.58,980.67,3800.08
TXN-12462,VND-07,2494.54,2.5,10.0,62.36,249.45,2182.73
TXN-12463,VND-21,98.02,2.5,20.0,2.45,19.6,75.97
TXN-12464,VND-18,743.22,2.5,10.0,18.58,74.32,650.32
TXN-12465,VND-03,1644.3,7.5,10.0,123.32,164.43,1356.55
TXN-12466,VND-42,2914.0,2.5,20.0,72.85,582.8,2258.35
TXN-12467,VND-39,421.71,2.5,10.0,10.54,42.17,369.0
TXN-12468,VND-41,4719.62,7.5,15.0,353.97,707.94,3657.71
TXN-12469,VND-49,1857.16,7.5,15.0,139.29,278.57,1439.3
TXN-12470,VND-11,4567.29,5.0,20.0,228.36,913.46,3425.47
TXN-12471,VND-39,3913.58,7.5,10.0,293.52,391.36,3228.7
TXN-12472,VND-24,3789.41,7.5,15.0,284.21,568.41,2936.79
TXN-12473,VND-46,3053.26,2.5,20.0,76.33,610.65,2366.28
TXN-12474,VND-19,3152.58,5.0,20.0,157.63,630.52,2364.43
TXN-12475,VND-04,3208.12,2.5,20.0,80.2,641.62,2486.3
TXN-12476,VND-26,3162.17,5.0,15.0,158.11,474.33,2529.73
TXN-12477,VND-38,2790.95,2.5,15.0,69.77,418.64,2302.54
TXN-12478,VND-42,4932.75,7.5,15.0,369.96,739.91,3822.88
TXN-12479,VND-32,3674.84,7.5,15.0,275.61,551.23,2848.0
TXN-12480,VND-39,3895.88,5.0,10.0,194.79,389.59,3311.5
TXN-12481,VND-45,4368.69,2.5,15.0,109.22,655.3,3604.17
TXN-12482,VND-46,1117.42,2.5,20.0,27.94,223.48,866.0
TXN-12483,VND-36,464.83,7.5,10.0,34.86,46.48,383.49
TXN-12484,VND-40,2440.33,7.5,15.0,183.02,366.05,1891.26
TXN-12485,VND-37,2594.7,5.0,10.0,129.74,259.47,2205.49
TXN-12486,VND-33,4154.45,7.5,20.0,311.58,830.89,3011.98
TXN-12487,VND-36,2246.73,5.0,15.0,112.34,337.01,1797.38
TXN-12488,VND-03,2875.72,5.0,10.0,143.79,287.57,2444.36
TXN-12489,VND-09,2659.0,5.0,15.0,132.95,398.85,2127.2
TXN-12490,VND-08,239.1,5.0,10.0,11.96,23.91,203.23
TXN-12491,VND-33,3095.31,7.5,10.0,232.15,309.53,2553.63
TXN-12492,VND-06,4148.81,5.0,20.0,207.44,829.76,3111.61
TXN-12493,VND-41,829.63,7.5,20.0,62.22,165.93,601.48
TXN-12494,VND-39,2991.94,5.0,15.0,149.6,448.79,2393.55
TXN-12495,VND-04,2988.37,7.5,15.0,224.13,448.26,2315.98
TXN-12496,VND-13,862.72,5.0,10.0,43.14,86.27,733.31
TXN-12497,VND-49,661.14,7.5,20.0,49.59,132.23,479.32
TXN-12498,VND-02,4901.26,2.5,20.0,122.53,980.25,3798.48
TXN-12499,VND-05,1998.91,5.0,10.0,99.95,199.89,1699.07
TXN-12500,VND-44,1175.74,5.0,20.0,58.79,235.15,881.8
TXN-12501,VND-27,898.06,2.5,20.0,22.45,179.61,696.0
TXN-12502,VND-32,3354.63,2.5,10.0,83.87,335.46,2935.3
TXN-12503,VND-21,3066.75,5.0,15.0,153.34,460.01,2453.4
TXN-12504,VND-08,3235.58,7.5,15.0,242.67,485.34,2507.57
TXN-12505,VND-38,485.63,5.0,15.0,24.28,72.84,388.51
TXN-12506,VND-08,4473.0,7.5,10.0,335.48,447.3,3690.22
TXN-12507,VND-50,1976.87,2.5,15.0,49.42,296.53,1630.92
TXN-12508,VND-03,1601.18,7.5,10.0,120.09,160.12,1320.97
TXN-12509,VND-44,2338.69,5.0,10.0,116.93,233.87,1987.89
TXN-12510,VND-03,1980.83,2.5,20.0,49.52,396.17,1535.14
TXN-12511,VND-22,4324.71,2.5,20.0,108.12,864.94,3351.65
TXN-12512,VND-06,4649.84,5.0,15.0,232.49,697.48,3719.87
TXN-12513,VND-02,1552.09,5.0,10.0,77.6,155.21,1319.28
TXN-12514,VND-23,4326.48,2.5,15.0,108.16,648.97,3569.35
TXN-12515,VND-44,3918.54,7.5,15.0,293.89,587.78,3036.87
TXN-12516,VND-02,4657.5,7.5,20.0,349.31,931.5,3376.69
TXN-12517,VND-38,1266.46,7.5,15.0,94.98,189.97,981.51
TXN-12518,VND-17,2905.95,5.0,15.0,145.3,435.89,2324.76
TXN-12519,VND-35,1409.0,2.5,20.0,35.22,281.8,1091.98
TXN-12520,VND-34,4129.27,7.5,15.0,309.7,619.39,3200.18
TXN-12521,VND-23,76.35,2.5,15.0,1.91,11.45,62.99
TXN-12522,VND-30,2845.85,7.5,10.0,213.44,284.58,2347.83
TXN-12523,VND-08,1729.06,2.5,15.0,43.23,259.36,1426.47
TXN-12524,VND-22,1647.28,5.0,20.0,82.36,329.46,1235.46
TXN-12525,VND-44,3242.29,5.0,20.0,162.11,648.46,2431.72
TXN-12526,VND-36,4264.85,5.0,10.0,213.24,426.48,3625.13
TXN-12527,VND-05,3065.52,7.5,20.0,229.91,613.1,2222.51
TXN-12528,VND-13,4273.21,5.0,20.0,213.66,854.64,3204.91
TXN-12529,VND-29,1359.76,5.0,20.0,67.99,271.95,1019.82
TXN-12530,VND-31,2621.53,5.0,15.0,131.08,393.23,2097.22
TXN-12531,VND-47,2280.16,2.5,10.0,57.0,228.02,1995.14
TXN-12532,VND-16,107.64,2.5,10.0,2.69,10.76,94.19
TXN-12533,VND-42,2806.22,2.5,10.0,70.16,280.62,2455.44
TXN-12534,VND-30,3324.55,2.5,10.0,83.11,332.46,2908.98
TXN-12535,VND-16,2979.98,2.5,20.0,74.5,596.0,2309.48
TXN-12536,VND-12,3694.59,2.5,15.0,92.36,554.19,3048.04
TXN-12537,VND-17,2878.13,2.5,20.0,71.95,575.63,2230.55
TXN-12538,VND-16,380.41,5.0,20.0,19.02,76.08,285.31
TXN-12539,VND-12,626.41,5.0,20.0,31.32,125.28,469.81
TXN-12540,VND-08,3002.55,7.5,20.0,225.19,600.51,2176.85
TXN-12541,VND-20,1411.15,5.0,10.0,70.56,141.12,1199.47
TXN-12542,VND-03,444.24,2.5,10.0,11.11,44.42,388.71
TXN-12543,VND-16,2176.53,2.5,15.0,54.41,326.48,1795.64
TXN-12544,VND-30,2793.9,7.5,20.0,209.54,558.78,2025.58
TXN-12545,VND-45,1677.29,5.0,10.0,83.86,167.73,1425.7
TXN-12546,VND-23,3616.15,5.0,15.0,180.81,542.42,2892.92
TXN-12547,VND-28,3236.66,7.5,20.0,242.75,647.33,2346.58
TXN-12548,VND-40,1697.45,2.5,20.0,42.44,339.49,1315.52
TXN-12549,VND-05,3786.62,2.5,10.0,94.67,378.66,3313.29
TXN-12550,VND-20,3261.04,2.5,20.0,81.53,652.21,2527.3
TXN-12551,VND-40,3205.35,2.5,20.0,80.13,641.07,2484.15
TXN-12552,VND-44,2789.47,7.5,10.0,209.21,278.95,2301.31
TXN-12553,VND-01,106.38,5.0,15.0,5.32,15.96,85.1
TXN-12554,VND-30,3497.71,2.5,15.0,87.44,524.66,2885.61
TXN-12555,VND-21,1911.41,5.0,10.0,95.57,191.14,1624.7
TXN-12556,VND-20,4715.92,5.0,10.0,235.8,471.59,4008.53
TXN-12557,VND-06,4099.02,2.5,15.0,102.48,614.85,3381.69
TXN-12558,VND-22,2959.09,2.5,15.0,73.98,443.86,2441.25
TXN-12559,VND-18,1298.3,2.5,10.0,32.46,129.83,1136.01
TXN-12560,VND-08,1058.4,5.0,10.0,52.92,105.84,899.64
TXN-12561,VND-39,1734.9,7.5,10.0,130.12,173.49,1431.29
TXN-12562,VND-32,2409.01,2.5,20.0,60.23,481.8,1866.98
TXN-12563,VND-33,1515.52,5.0,10.0,75.78,151.55,1288.19
TXN-12564,VND-16,2598.9,5.0,20.0,129.94,519.78,1949.18
TXN-12565,VND-12,868.58,2.5,15.0,21.71,130.29,716.58
TXN-12566,VND-38,4889.68,7.5,15.0,366.73,733.45,3789.5
TXN-12567,VND-34,584.23,2.5,10.0,14.61,58.42,511.2
TXN-12568,VND-14,4663.12,2.5,10.0,116.58,466.31,4080.23
TXN-12569,VND-36,4572.21,7.5,15.0,342.92,685.83,3543.46
TXN-12570,VND-33,2650.53,2.5,15.0,66.26,397.58,2186.69
TXN-12571,VND-23,3638.31,2.5,15.0,90.96,545.75,3001.6
TXN-12572,VND-50,2208.44,7.5,15.0,165.63,331.27,1711.54
TXN-12573,VND-45,3168.67,5.0,10.0,158.43,316.87,2693.37
TXN-12574,VND-02,1735.85,5.0,20.0,86.79,347.17,1301.89
TXN-12575,VND-41,1540.74,5.0,15.0,77.04,231.11,1232.59
TXN-12576,VND-21,2912.24,5.0,15.0,145.61,436.84,2329.79
TXN-12577,VND-02,2515.74,5.0,20.0,125.79,503.15,1886.8
TXN-12578,VND-27,2918.71,2.5,10.0,72.97,291.87,2553.87
TXN-12579,VND-09,1468.97,7.5,20.0,110.17,293.79,1065.01
TXN-12580,VND-01,1866.44,5.0,10.0,93.32,186.64,1586.48
TXN-12581,VND-11,465.29,7.5,10.0,34.9,46.53,383.86
TXN-12582,VND-03,308.77,5.0,10.0,15.44,30.88,262.45
TXN-12583,VND-23,1304.61,2.5,10.0,32.62,130.46,1141.53
TXN-12584,VND-26,417.52,5.0,10.0,20.88,41.75,354.89
TXN-12585,VND-04,563.68,5.0,15.0,28.18,84.55,450.95
TXN-12586,VND-18,4074.0,7.5,10.0,305.55,407.4,3361.05
TXN-12587,VND-06,242.42,7.5,15.0,18.18,36.36,187.88
TXN-12588,VND-35,3311.77,2.5,10.0,82.79,331.18,2897.8
TXN-12589,VND-22,1399.16,7.5,15.0,104.94,209.87,1084.35
TXN-12590,VND-43,4364.15,7.5,20.0,327.31,872.83,3164.01
TXN-12591,VND-15,2450.71,7.5,20.0,183.8,490.14,1776.77
TXN-12592,VND-22,1562.6,2.5,15.0,39.06,234.39,1289.15
TXN-12593,VND-37,2612.31,2.5,10.0,65.31,261.23,2285.77
TXN-12594,VND-42,1940.69,2.5,15.0,48.52,291.1,1601.07
TXN-12595,VND-12,2843.29,7.5,15.0,213.25,426.49,2203.55
TXN-12596,VND-47,616.94,7.5,10.0,46.27,61.69,508.98
TXN-12597,VND-49,4985.1,2.5,20.0,124.63,997.02,3863.45
TXN-12598,VND-42,2156.5,7.5,15.0,161.74,323.48,1671.28
TXN-12599,VND-38,1773.74,7.5,20.0,133.03,354.75,1285.96
TXN-12600,VND-18,3565.54,5.0,20.0,178.28,713.11,2674.15
TXN-12601,VND-45,1851.3,2.5,20.0,46.28,370.26,1434.76
TXN-12602,VND-35,4174.71,2.5,15.0,104.37,626.21,3444.13
TXN-12603,VND-30,2298.64,7.5,15.0,172.4,344.8,1781.44
TXN-12604,VND-24,3611.81,7.5,10.0,270.89,361.18,2979.74
TXN-12605,VND-42,581.89,5.0,10.0,29.09,58.19,494.61
TXN-12606,VND-30,4238.29,2.5,15.0,105.96,635.74,3496.59
TXN-12607,VND-14,3691.8,2.5,10.0,92.3,369.18,3230.32
TXN-12608,VND-06,1098.0,7.5,20.0,82.35,219.6,796.05
TXN-12609,VND-03,769.17,2.5,20.0,19.23,153.83,596.11
TXN-12610,VND-16,1615.65,7.5,15.0,121.17,242.35,1252.13
TXN-12611,VND-07,4881.55,5.0,20.0,244.08,976.31,3661.16
TXN-12612,VND-14,1321.32,7.5,15.0,99.1,198.2,1024.02
TXN-12613,VND-09,2307.83,5.0,15.0,115.39,346.17,1846.27
TXN-12614,VND-15,198.6,7.5,15.0,14.9,29.79,153.91
TXN-12615,VND-21,2016.28,5.0,20.0,100.81,403.26,1512.21
TXN-12616,VND-35,2878.03,5.0,15.0,143.9,431.7,2302.43
TXN-12617,VND-02,4767.97,2.5,15.0,119.2,715.2,3933.57
TXN-12618,VND-27,2607.84,7.5,10.0,195.59,260.78,2151.47
TXN-12619,VND-02,4104.58,2.5,20.0,102.61,820.92,3181.05
TXN-12620,VND-35,2758.28,2.5,15.0,68.96,413.74,2275.58
TXN-12621,VND-18,251.89,7.5,10.0,18.89,25.19,207.81
TXN-12622,VND-14,1609.29,2.5,15.0,40.23,241.39,1327.67
TXN-12623,VND-20,2898.97,2.5,20.0,72.47,579.79,2246.71
TXN-12624,VND-18,4755.44,2.5,10.0,118.89,475.54,4161.01
TXN-12625,VND-10,4302.7,7.5,10.0,322.7,430.27,3549.73
TXN-12626,VND-25,1180.36,2.5,15.0,29.51,177.05,973.8
TXN-12627,VND-02,1139.54,2.5,15.0,28.49,170.93,940.12
TXN-12628,VND-25,1045.81,2.5,20.0,26.15,209.16,810.5
TXN-12629,VND-33,4616.37,7.5,20.0,346.23,923.27,3346.87
TXN-12630,VND-36,4270.7,5.0,15.0,213.54,640.6,3416.56
TXN-12631,VND-31,3885.67,5.0,10.0,194.28,388.57,3302.82
TXN-12632,VND-14,1994.04,5.0,20.0,99.7,398.81,1495.53
TXN-12633,VND-01,2546.68,5.0,20.0,127.33,509.34,1910.01
TXN-12634,VND-46,2348.44,2.5,10.0,58.71,234.84,2054.89
TXN-12635,VND-16,1304.32,7.5,15.0,97.82,195.65,1010.85
TXN-12636,VND-46,2549.89,2.5,20.0,63.75,509.98,1976.16
TXN-12637,VND-03,200.96,7.5,10.0,15.07,20.1,165.79
TXN-12638,VND-35,702.46,2.5,20.0,17.56,140.49,544.41
TXN-12639,VND-41,4438.62,5.0,10.0,221.93,443.86,3772.83
TXN-12640,VND-06,3770.81,5.0,20.0,188.54,754.16,2828.11
TXN-12641,VND-25,2143.2,7.5,15.0,160.74,321.48,1660.98
TXN-12642,VND-13,2609.89,2.5,10.0,65.25,260.99,2283.65
TXN-12643,VND-34,1881.49,5.0,20.0,94.07,376.3,1411.12
TXN-12644,VND-08,3716.86,7.5,20.0,278.76,743.37,2694.73
TXN-12645,VND-21,3931.73,2.5,10.0,98.29,393.17,3440.27
TXN-12646,VND-34,3828.26,7.5,10.0,287.12,382.83,3158.31
TXN-12647,VND-04,3626.93,2.5,15.0,90.67,544.04,2992.22
TXN-12648,VND-25,1062.3,2.5,10.0,26.56,106.23,929.51
TXN-12649,VND-15,1722.95,2.5,20.0,43.07,344.59,1335.29
TXN-12650,VND-04,2375.73,7.5,15.0,178.18,356.36,1841.19
TXN-12651,VND-45,1687.43,7.5,10.0,126.56,168.74,1392.13
TXN-12652,VND-12,3786.95,2.5,20.0,94.67,757.39,2934.89
TXN-12653,VND-32,1680.3,5.0,10.0,84.02,168.03,1428.25
TXN-12654,VND-32,734.25,2.5,20.0,18.36,146.85,569.04
TXN-12655,VND-28,2025.25,7.5,20.0,151.89,405.05,1468.31
TXN-12656,VND-13,4900.58,2.5,15.0,122.51,735.09,4042.98
TXN-12657,VND-31,1168.11,7.5,15.0,87.61,175.22,905.28
TXN-12658,VND-14,3080.19,2.5,10.0,77.0,308.02,2695.17
TXN-12659,VND-20,2193.22,2.5,15.0,54.83,328.98,1809.41
TXN-12660,VND-18,401.57,5.0,10.0,20.08,40.16,341.33
TXN-12661,VND-29,2464.99,5.0,15.0,123.25,369.75,1971.99
TXN-12662,VND-06,3525.71,7.5,15.0,264.43,528.86,2732.42
TXN-12663,VND-32,2590.44,2.5,10.0,64.76,259.04,2266.64
TXN-12664,VND-29,4366.93,7.5,15.0,327.52,655.04,3384.37
TXN-12665,VND-43,1480.24,2.5,15.0,37.01,222.04,1221.19
TXN-12666,VND-02,476.93,2.5,15.0,11.92,71.54,393.47
TXN-12667,VND-23,4686.0,2.5,15.0,117.15,702.9,3865.95
TXN-12668,VND-19,1922.07,5.0,10.0,96.1,192.21,1633.76
TXN-12669,VND-31,2903.21,7.5,20.0,217.74,580.64,2104.83
TXN-12670,VND-05,3970.42,2.5,10.0,99.26,397.04,3474.12
TXN-12671,VND-19,1655.35,2.5,10.0,41.38,165.54,1448.43
TXN-12672,VND-34,3595.01,7.5,10.0,269.63,359.5,2965.88
TXN-12673,VND-10,720.32,7.5,15.0,54.02,108.05,558.25
TXN-12674,VND-25,1491.9,2.5,15.0,37.3,223.78,1230.82
TXN-12675,VND-02,766.32,5.0,20.0,38.32,153.26,574.74
TXN-12676,VND-11,4065.59,5.0,15.0,203.28,609.84,3252.47
TXN-12677,VND-50,1152.11,2.5,20.0,28.8,230.42,892.89
TXN-12678,VND-31,3601.15,5.0,20.0,180.06,720.23,2700.86
TXN-12679,VND-15,4719.33,7.5,15.0,353.95,707.9,3657.48
TXN-12680,VND-09,2662.47,5.0,20.0,133.12,532.49,1996.86
TXN-12681,VND-23,2723.14,7.5,10.0,204.24,272.31,2246.59
TXN-12682,VND-19,2332.12,7.5,10.0,174.91,233.21,1924.0
TXN-12683,VND-09,1663.16,7.5,10.0,124.74,166.32,1372.1
TXN-12684,VND-35,2404.49,7.5,20.0,180.34,480.9,1743.25
TXN-12685,VND-21,3033.9,5.0,20.0,151.7,606.78,2275.42
TXN-12686,VND-09,4930.66,7.5,10.0,369.8,493.07,4067.79
TXN-12687,VND-28,4691.93,2.5,15.0,117.3,703.79,3870.84
TXN-12688,VND-46,4317.66,7.5,10.0,323.82,431.77,3562.07
TXN-12689,VND-07,4451.2,2.5,15.0,111.28,667.68,3672.24
TXN-12690,VND-16,2365.85,7.5,15.0,177.44,354.88,1833.53
TXN-12691,VND-16,3304.35,7.5,20.0,247.83,660.87,2395.65
TXN-12692,VND-33,4480.58,5.0,20.0,224.03,896.12,3360.43
TXN-12693,VND-04,1995.11,7.5,15.0,149.63,299.27,1546.21
TXN-12694,VND-04,4810.72,7.5,15.0,360.8,721.61,3728.31
TXN-12695,VND-39,2108.14,5.0,15.0,105.41,316.22,1686.51
TXN-12696,VND-40,3025.36,5.0,20.0,151.27,605.07,2269.02
TXN-12697,VND-17,3563.53,2.5,10.0,89.09,356.35,3118.09
TXN-12698,VND-37,4755.43,5.0,15.0,237.77,713.31,3804.35
TXN-12699,VND-39,1260.85,2.5,20.0,31.52,252.17,977.16
TXN-12700,VND-29,3743.35,7.5,10.0,280.75,374.34,3088.26
TXN-12701,VND-36,2628.04,2.5,20.0,65.7,525.61,2036.73
TXN-12702,VND-38,1379.36,5.0,10.0,68.97,137.94,1172.45
TXN-12703,VND-39,3894.2,7.5,20.0,292.06,778.84,2823.3
TXN-12704,VND-50,2783.5,2.5,10.0,69.59,278.35,2435.56
TXN-12705,VND-37,3321.82,2.5,15.0,83.05,498.27,2740.5
TXN-12706,VND-35,1648.36,2.5,20.0,41.21,329.67,1277.48
TXN-12707,VND-07,2432.31,7.5,10.0,182.42,243.23,2006.66
TXN-12708,VND-27,3105.9,2.5,10.0,77.65,310.59,2717.66
TXN-12709,VND-28,2054.31,2.5,10.0,51.36,205.43,1797.52
TXN-12710,VND-22,1031.94,5.0,15.0,51.6,154.79,825.55
TXN-12711,VND-14,4810.12,2.5,20.0,120.25,962.02,3727.85
TXN-12712,VND-07,2581.76,7.5,10.0,193.63,258.18,2129.95
TXN-12713,VND-37,3682.91,5.0,15.0,184.15,552.44,2946.32
TXN-12714,VND-22,2084.68,7.5,15.0,156.35,312.7,1615.63
TXN-12715,VND-05,1807.9,5.0,15.0,90.4,271.18,1446.32
TXN-12716,VND-02,2065.46,5.0,15.0,103.27,309.82,1652.37
TXN-12717,VND-27,2075.52,2.5,15.0,51.89,311.33,1712.3
TXN-12718,VND-21,2743.69,7.5,15.0,205.78,411.55,2126.36
TXN-12719,VND-38,2740.18,2.5,15.0,68.5,411.03,2260.65
TXN-12720,VND-15,2510.91,5.0,20.0,125.55,502.18,1883.18
TXN-12721,VND-21,717.19,2.5,20.0,17.93,143.44,555.82
TXN-12722,VND-10,2505.57,5.0,15.0,125.28,375.84,2004.45
TXN-12723,VND-23,887.06,5.0,10.0,44.35,88.71,754.0
TXN-12724,VND-39,674.37,7.5,10.0,50.58,67.44,556.35
TXN-12725,VND-05,4666.6,7.5,10.0,350.0,466.66,3849.94
TXN-12726,VND-01,3044.5,7.5,15.0,228.34,456.68,2359.48
TXN-12727,VND-13,3314.48,7.5,10.0,248.59,331.45,2734.44
TXN-12728,VND-21,2038.88,2.5,20.0,50.97,407.78,1580.13
TXN-12729,VND-26,4549.46,7.5,20.0,341.21,909.89,3298.36
TXN-12730,VND-50,3207.76,7.5,20.0,240.58,641.55,2325.63
TXN-12731,VND-45,3857.39,7.5,20.0,289.3,771.48,2796.61
TXN-12732,VND-21,1874.38,5.0,15.0,93.72,281.16,1499.5
TXN-12733,VND-18,4802.06,5.0,20.0,240.1,960.41,3601.55
TXN-12734,VND-37,4111.28,7.5,10.0,308.35,411.13,3391.8
TXN-12735,VND-45,4277.04,5.0,10.0,213.85,427.7,3635.49
TXN-12736,VND-32,902.36,5.0,20.0,45.12,180.47,676.77
TXN-12737,VND-36,1391.27,2.5,20.0,34.78,278.25,1078.24
TXN-12738,VND-17,1463.85,5.0,20.0,73.19,292.77,1097.89
TXN-12739,VND-35,1391.0,2.5,10.0,34.78,139.1,1217.12
TXN-12740,VND-49,4284.27,5.0,10.0,214.21,428.43,3641.63
TXN-12741,VND-11,207.83,7.5,20.0,15.59,41.57,150.67
TXN-12742,VND-21,426.69,5.0,10.0,21.33,42.67,362.69
